"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2020","747.45","741.49","750.57","741.43","58.33K","0.80%"
"08/06/2020","741.55","739.12","743.85","733.20","61.40K","0.33%"
"08/05/2020","739.09","729.48","739.42","725.68","68.85K","1.33%"
"08/04/2020","729.42","719.17","732.45","719.17","84.38K","1.45%"
"08/03/2020","718.96","699.94","719.45","699.56","66.20K","2.72%"
"07/31/2020","699.93","705.02","705.02","695.03","54.39K","-0.74%"
"07/30/2020","705.12","701.37","708.10","699.77","40.55K","0.55%"
"07/29/2020","701.29","720.64","720.64","688.07","65.98K","-2.70%"
"07/28/2020","720.74","696.18","720.85","694.62","70.77K","3.53%"
"07/27/2020","696.18","729.70","729.70","694.25","78.86K","-4.96%"
"07/24/2020","732.51","762.12","762.12","726.85","97.53K","-3.89%"
"07/23/2020","762.13","767.50","768.85","758.12","55.42K","-0.70%"
"07/22/2020","767.50","772.02","774.27","766.14","47.35K","-0.57%"
"07/21/2020","771.88","770.52","772.99","765.93","47.97K","0.19%"
"07/20/2020","770.45","775.65","777.94","769.77","61.88K","-0.67%"
"07/17/2020","775.64","771.29","776.55","771.03","65.19K","0.57%"
"07/16/2020","771.27","772.30","775.87","770.64","55.27K","-0.12%"
"07/15/2020","772.18","768.16","775.91","768.09","70.37K","0.52%"
"07/14/2020","768.16","766.52","768.28","762.39","54.84K","0.20%"
"07/13/2020","766.60","769.32","772.57","764.53","48.44K","-0.36%"
"07/10/2020","769.37","770.92","774.02","764.50","76.98K","-0.22%"
"07/09/2020","771.05","759.64","771.16","759.64","68.39K","1.49%"
"07/08/2020","759.72","758.42","759.98","755.59","43.74K","0.15%"
"07/07/2020","758.58","758.61","764.50","758.49","59.49K","0.02%"
"07/06/2020","758.45","754.43","760.11","754.25","45.82K","0.53%"
"07/03/2020","754.42","750.21","755.28","750.19","47.95K","0.53%"
"07/02/2020","750.45","750.94","756.11","748.67","37.39K","-0.09%"
"07/01/2020","751.11","734.69","752.00","732.84","72.05K","2.34%"
"06/30/2020","733.94","744.31","752.93","728.16","91.17K","-1.39%"
"06/29/2020","744.31","767.66","767.81","739.68","88.30K","-3.08%"
"06/26/2020","768.00","778.58","783.38","764.08","71.01K","-1.36%"
"06/25/2020","778.58","777.73","778.58","765.89","74.65K","0.04%"
"06/24/2020","778.23","789.18","793.08","776.58","103.16K","-1.38%"
"06/23/2020","789.09","787.73","792.80","783.45","128.73K","0.18%"
"06/22/2020","787.64","786.95","796.71","785.42","104.95K","0.09%"
"06/19/2020","786.97","772.82","786.97","771.01","129.57K","1.85%"
"06/18/2020","772.66","770.36","774.16","762.15","84.86K","0.26%"
"06/17/2020","770.68","773.51","776.56","766.80","116.62K","-0.37%"
"06/16/2020","773.51","760.24","774.11","760.24","136.98K","1.76%"
"06/15/2020","760.15","776.99","782.45","759.48","119.83K","-1.86%"
"06/12/2020","774.54","778.69","778.69","749.63","179.54K","-0.59%"
"06/11/2020","779.14","804.12","815.41","779.03","191.07K","-3.05%"
"06/10/2020","803.63","790.89","805.16","785.51","109.87K","1.58%"
"06/09/2020","791.10","787.93","795.36","783.86","114.40K","0.40%"
"06/08/2020","787.93","773.57","789.57","773.57","137.46K","1.97%"
"06/05/2020","772.69","760.06","772.93","758.54","129.22K","1.71%"
"06/04/2020","759.71","750.26","759.84","750.26","92.28K","1.26%"
"06/03/2020","750.24","744.65","751.61","740.30","98.31K","0.73%"
"06/02/2020","744.79","755.15","759.42","744.04","75.19K","-1.22%"
"06/01/2020","754.02","739.11","754.02","739.11","100.65K","2.03%"
"05/29/2020","739.02","732.52","739.02","731.15","75.86K","0.86%"
"05/28/2020","732.69","731.10","733.45","728.88","52.86K","0.22%"
"05/27/2020","731.07","735.65","739.70","730.26","69.16K","-0.60%"
"05/26/2020","735.47","728.02","735.82","728.02","56.61K","1.03%"
"05/25/2020","728.00","719.83","728.00","719.83","61.08K","1.15%"
"05/22/2020","719.73","721.07","724.01","717.36","49.05K","-0.19%"
"05/21/2020","721.07","721.29","724.96","720.15","53.82K","-0.02%"
"05/20/2020","721.22","717.21","721.22","714.77","38.22K","0.56%"
"05/19/2020","717.22","715.88","724.28","715.87","47.98K","0.21%"
"05/18/2020","715.73","712.36","716.17","708.81","45.71K","0.46%"
"05/15/2020","712.43","719.38","723.56","708.85","57.99K","-0.99%"
"05/14/2020","719.56","716.25","723.47","712.70","61.42K","0.46%"
"05/13/2020","716.25","706.65","717.23","704.37","72.56K","1.35%"
"05/12/2020","706.71","698.38","706.76","696.66","51.77K","1.20%"
"05/11/2020","698.36","691.27","698.80","691.09","44.45K","1.07%"
"05/08/2020","690.97","689.17","696.56","689.17","57.35K","0.25%"
"05/07/2020","689.25","683.80","689.93","683.80","39.61K","0.80%"
"05/06/2020","683.80","673.98","683.80","673.95","45.53K","1.48%"
"05/05/2020","673.85","670.64","674.39","667.40","45.84K","0.48%"
"05/04/2020","670.64","683.20","683.25","670.32","60.18K","-1.84%"
"04/29/2020","683.18","681.50","685.28","680.50","52.40K","0.24%"
"04/28/2020","681.53","679.75","683.09","675.14","37.14K","0.28%"
"04/27/2020","679.61","671.84","680.36","671.84","57.48K","1.16%"
"04/24/2020","671.84","667.23","671.84","662.50","50.51K","0.69%"
"04/23/2020","667.22","664.55","674.61","664.55","42.34K","0.42%"
"04/22/2020","664.45","653.06","664.93","643.62","48.43K","1.68%"
"04/21/2020","653.49","671.98","671.98","648.08","81.29K","-2.87%"
"04/20/2020","672.79","669.74","678.46","667.04","56.50K","0.49%"
"04/17/2020","669.50","657.20","670.55","657.20","53.50K","1.88%"
"04/16/2020","657.14","653.71","659.12","649.96","47.94K","0.57%"
"04/15/2020","653.44","642.05","654.71","641.72","60.31K","1.78%"
"04/14/2020","642.03","639.22","642.03","631.67","42.40K","0.48%"
"04/13/2020","638.97","632.91","639.23","632.91","34.02K","0.93%"
"04/10/2020","633.07","631.07","634.57","628.21","55.89K","0.29%"
"04/09/2020","631.26","623.34","633.64","623.34","56.60K","1.27%"
"04/08/2020","623.34","619.21","623.34","612.18","38.67K","0.66%"
"04/07/2020","619.23","619.00","623.93","614.73","54.68K","0.19%"
"04/06/2020","618.05","600.08","618.15","600.08","81.13K","3.01%"
"04/03/2020","600.01","585.52","600.01","585.52","45.10K","2.51%"
"04/01/2020","585.31","571.82","585.31","569.12","45.05K","2.34%"
"03/31/2020","571.92","578.20","584.34","563.24","66.11K","-1.09%"
"03/30/2020","578.20","601.33","601.33","574.91","44.80K","-3.88%"
"03/27/2020","601.52","611.06","611.06","598.85","36.74K","-1.56%"
"03/26/2020","611.06","620.89","620.89","609.04","33.97K","-1.59%"
"03/25/2020","620.91","610.48","621.77","610.48","55.73K","1.77%"
"03/24/2020","610.14","611.12","611.12","598.43","46.29K","-0.21%"
"03/23/2020","611.41","646.55","646.55","608.59","49.61K","-5.44%"
"03/20/2020","646.55","653.82","653.82","639.98","56.15K","-1.11%"
"03/19/2020","653.83","667.96","669.01","649.13","143.56K","-2.12%"
"03/18/2020","667.98","657.54","672.06","657.54","43.73K","1.60%"
"03/17/2020","657.47","650.30","657.47","643.00","45.93K","1.08%"
"03/16/2020","650.46","649.10","656.44","646.67","56.00K","0.21%"
"03/13/2020","649.10","656.59","656.59","628.52","63.60K","-1.32%"
"03/12/2020","657.79","684.45","684.45","651.76","70.38K","-3.89%"
"03/11/2020","684.43","700.18","708.20","678.00","87.14K","-2.14%"
"03/10/2020","699.41","698.34","701.33","680.09","67.44K","0.13%"
"03/09/2020","698.52","732.28","732.28","697.03","67.76K","-5.11%"
"03/06/2020","736.13","733.59","736.13","731.73","51.68K","0.35%"
"03/05/2020","733.59","732.62","739.94","732.62","58.29K","0.14%"
"03/04/2020","732.59","728.41","733.24","726.60","48.27K","0.57%"
"03/03/2020","728.41","719.63","729.12","719.63","45.60K","1.23%"
"03/02/2020","719.55","717.59","721.55","716.15","49.90K","0.28%"
"02/28/2020","717.55","728.65","728.65","711.32","46.35K","-1.51%"
"02/27/2020","728.52","720.06","728.65","718.82","33.15K","1.17%"
"02/26/2020","720.13","726.65","726.65","717.63","30.18K","-0.90%"
"02/25/2020","726.65","725.16","726.65","710.72","50.37K","0.20%"
"02/24/2020","725.18","751.02","751.02","724.24","57.16K","-3.51%"
"02/21/2020","751.56","757.27","758.90","750.49","50.50K","-0.75%"
"02/20/2020","757.27","752.93","758.34","752.93","57.33K","0.62%"
"02/19/2020","752.60","745.51","752.76","745.51","48.92K","0.95%"
"02/18/2020","745.51","742.48","746.66","742.32","42.22K","0.39%"
"02/17/2020","742.60","741.56","744.42","739.43","38.51K","0.16%"
"02/14/2020","741.43","739.75","743.30","739.09","44.20K","0.23%"
"02/13/2020","739.75","733.49","739.76","733.11","44.04K","0.85%"
"02/12/2020","733.53","723.56","733.83","723.56","42.51K","1.38%"
"02/11/2020","723.58","717.87","723.58","717.08","38.07K","0.82%"
"02/10/2020","717.71","721.97","721.97","714.91","35.75K","-0.59%"
"02/07/2020","722.00","720.42","723.06","719.72","36.85K","0.22%"
"02/06/2020","720.42","708.20","720.42","707.99","38.52K","1.74%"
"02/05/2020","708.08","704.66","709.71","703.17","43.35K","0.49%"
"02/04/2020","704.66","710.44","712.05","701.05","38.57K","-0.82%"
"02/03/2020","710.51","730.09","730.09","698.25","48.92K","-2.73%"
"01/31/2020","730.48","744.93","746.77","730.21","43.31K","-1.93%"
"01/30/2020","744.89","753.13","753.80","741.11","31.73K","-1.07%"
"01/22/2020","752.97","744.02","753.04","744.02","26.14K","1.20%"
"01/21/2020","744.02","740.77","744.02","740.45","22.35K","0.44%"
"01/20/2020","740.77","741.76","741.83","737.71","20.87K","-0.14%"
"01/17/2020","741.81","744.75","745.37","740.36","23.22K","-0.35%"
"01/16/2020","744.38","744.16","746.56","742.25","30.43K","0.01%"
"01/15/2020","744.31","744.81","747.04","743.10","29.68K","-0.06%"
"01/14/2020","744.76","746.33","746.33","742.01","27.37K","-0.19%"
"01/13/2020","746.20","751.39","752.16","744.92","35.36K","-0.66%"
"01/10/2020","751.17","754.94","755.63","749.55","34.49K","-0.50%"
"01/09/2020","754.93","752.00","757.25","752.00","33.03K","0.39%"
"01/08/2020","752.00","764.87","764.87","747.98","44.05K","-1.69%"
"01/07/2020","764.93","767.20","767.94","762.22","38.21K","-0.30%"
"01/06/2020","767.20","778.38","778.48","767.02","39.51K","-1.44%"
"01/03/2020","778.41","781.32","782.23","776.60","42.17K","-0.37%"
"01/02/2020","781.32","780.61","781.35","776.23","29.59K","0.09%"
"12/31/2019","780.61","781.94","782.06","775.38","41.05K","-0.17%"
"12/30/2019","781.94","788.73","788.73","777.89","49.83K","-0.86%"
"12/27/2019","788.73","792.54","792.54","785.63","39.58K","-0.48%"
"12/26/2019","792.54","797.53","797.54","791.52","51.87K","-0.61%"
"12/25/2019","797.41","797.12","800.00","796.35","70.56K","0.03%"
"12/24/2019","797.20","796.12","799.18","794.28","53.92K","0.11%"
"12/23/2019","796.33","798.08","804.02","795.53","53.39K","-0.17%"
"12/20/2019","797.66","792.10","797.66","792.10","47.91K","0.70%"
"12/19/2019","792.11","793.14","793.14","789.44","47.29K","-0.13%"
"12/18/2019","793.14","796.00","798.64","792.69","56.04K","-0.37%"
"12/17/2019","796.05","796.48","801.58","794.38","69.97K","-0.04%"
"12/16/2019","796.40","792.10","796.40","791.68","64.19K","0.55%"
"12/13/2019","792.08","791.38","795.89","790.20","42.88K","0.09%"
"12/12/2019","791.38","789.19","791.61","788.18","38.30K","0.29%"
"12/11/2019","789.12","785.72","789.12","783.07","36.16K","0.44%"
"12/10/2019","785.63","788.56","789.96","782.34","36.62K","-0.36%"
"12/09/2019","788.50","784.78","790.10","784.78","49.67K","0.47%"
"12/06/2019","784.80","782.73","785.78","781.61","29.48K","0.24%"
"12/05/2019","782.92","782.03","784.36","780.45","38.46K","0.11%"
"12/04/2019","782.03","777.44","782.63","775.90","32.32K","0.58%"
"12/03/2019","777.51","778.42","779.90","774.57","30.46K","-0.12%"
"12/02/2019","778.42","784.71","786.31","777.33","32.43K","-0.83%"
"11/29/2019","784.96","781.68","784.96","780.18","26.41K","0.42%"
"11/28/2019","781.68","783.20","785.75","778.23","27.43K","-0.19%"
"11/27/2019","783.14","781.06","784.01","780.38","28.55K","0.27%"
"11/26/2019","781.06","777.31","781.06","777.31","19.03K","0.53%"
"11/25/2019","776.96","777.87","778.45","773.33","20.94K","-0.12%"
"11/22/2019","777.87","788.61","788.76","775.80","26.55K","-1.32%"
"11/21/2019","788.31","785.71","788.65","784.79","22.58K","0.23%"
"11/20/2019","786.51","785.89","787.16","784.46","28.84K","0.08%"
"11/19/2019","785.89","785.44","787.27","783.84","29.31K","0.06%"
"11/18/2019","785.39","786.09","788.00","783.38","25.05K","-0.06%"
"11/15/2019","785.87","788.10","789.92","784.55","31.74K","-0.29%"
"11/14/2019","788.13","790.68","791.77","786.91","43.61K","-0.32%"
"11/13/2019","790.63","792.01","793.16","788.25","26.28K","-0.17%"
"11/12/2019","791.95","788.76","791.99","786.86","29.21K","0.40%"
"11/11/2019","788.78","789.89","790.21","786.45","28.95K","-0.13%"
"11/08/2019","789.84","789.42","792.17","788.86","21.30K","0.05%"
"11/07/2019","789.48","789.56","790.14","786.46","22.61K","-0.02%"
"11/06/2019","789.60","788.05","790.81","788.03","22.11K","0.20%"
"11/05/2019","788.05","785.27","788.23","782.82","24.43K","0.36%"
"11/04/2019","785.26","786.47","789.48","783.74","28.78K","-0.13%"
"11/01/2019","786.32","788.57","789.11","784.87","28.16K","-0.30%"
"10/31/2019","788.69","793.86","793.86","787.71","43.06K","-0.62%"
"10/30/2019","793.60","794.35","795.07","791.71","29.04K","-0.10%"
"10/29/2019","794.37","797.64","799.59","793.63","27.20K","-0.42%"
"10/28/2019","797.76","796.05","798.64","795.54","21.33K","0.22%"
"10/25/2019","796.01","796.89","799.54","795.01","23.72K","-0.12%"
"10/24/2019","796.93","797.87","799.67","795.18","21.66K","-0.12%"
"10/23/2019","797.87","799.29","799.82","796.80","27.05K","-0.18%"
"10/22/2019","799.28","798.00","801.28","797.25","32.36K","0.18%"
"10/21/2019","797.86","799.47","801.29","797.64","34.23K","-0.20%"
"10/18/2019","799.47","799.23","802.75","798.93","28.15K","0.03%"
"10/17/2019","799.23","801.24","802.62","797.62","20.65K","-0.25%"
"10/16/2019","801.23","801.60","803.67","798.51","23.10K","-0.06%"
"10/15/2019","801.69","801.69","802.75","799.21","24.25K","0.01%"
"10/14/2019","801.58","802.14","805.50","800.03","33.73K","0.01%"
"10/11/2019","801.52","799.65","802.28","797.70","27.68K","0.23%"
"10/10/2019","799.65","803.55","804.27","798.83","26.51K","-0.48%"
"10/09/2019","803.53","804.91","806.49","801.69","32.32K","-0.16%"
"10/08/2019","804.85","803.92","805.84","801.91","31.06K","0.09%"
"10/07/2019","804.13","807.58","810.89","803.38","25.78K","-0.43%"
"10/04/2019","807.57","805.21","810.00","805.21","29.70K","0.29%"
"10/03/2019","805.21","799.76","805.21","795.90","40.07K","0.68%"
"10/02/2019","799.76","805.01","806.95","799.25","27.18K","-0.65%"
"10/01/2019","805.01","801.03","805.60","800.98","23.67K","0.49%"
"09/30/2019","801.07","801.56","804.76","799.71","24.69K","-0.04%"
"09/27/2019","801.42","804.76","805.71","799.07","27.31K","-0.42%"
"09/26/2019","804.76","805.35","808.79","803.55","21.42K","-0.07%"
"09/25/2019","805.35","802.09","805.35","800.68","23.91K","0.42%"
"09/24/2019","801.97","801.87","802.98","799.74","21.01K","0.01%"
"09/23/2019","801.87","809.86","811.40","801.63","27.87K","-0.97%"
"09/20/2019","809.75","810.41","812.66","808.31","27.38K","-0.07%"
"09/19/2019","810.35","808.29","810.40","807.48","27.46K","0.25%"
"09/18/2019","808.32","809.69","812.31","806.94","21.90K","-0.17%"
"09/17/2019","809.68","809.13","809.68","805.70","32.66K","0.07%"
"09/16/2019","809.13","807.54","811.09","806.82","29.75K","0.20%"
"09/13/2019","807.52","805.63","807.88","804.36","30.33K","0.23%"
"09/12/2019","805.63","800.26","806.51","800.26","22.27K","0.67%"
"09/11/2019","800.24","795.66","800.24","795.42","17.94K","0.59%"
"09/10/2019","795.54","803.45","805.72","793.82","25.80K","-0.98%"
"09/09/2019","803.45","809.09","809.09","802.65","20.90K","-0.70%"
"09/06/2019","809.09","810.58","813.76","808.01","25.31K","-0.18%"
"09/05/2019","810.57","811.79","816.32","810.51","25.97K","-0.16%"
"09/04/2019","811.84","813.29","813.29","803.59","29.37K","-0.19%"
"09/03/2019","813.36","822.76","823.02","812.99","31.99K","-1.14%"
"08/30/2019","822.74","823.87","826.01","821.04","31.79K","-0.14%"
"08/29/2019","823.87","825.48","827.38","819.90","27.39K","-0.18%"
"08/28/2019","825.33","828.66","830.13","825.33","29.94K","-0.41%"
"08/27/2019","828.70","831.09","835.11","827.11","34.99K","-0.30%"
"08/26/2019","831.17","830.99","831.17","825.28","29.24K","0.02%"
"08/23/2019","830.99","831.12","832.41","826.88","26.77K","-0.02%"
"08/22/2019","831.12","829.03","832.32","828.30","28.26K","0.27%"
"08/21/2019","828.90","828.57","830.99","828.18","29.13K","0.03%"
"08/20/2019","828.62","821.99","828.62","821.99","27.45K","0.81%"
"08/19/2019","821.99","818.76","821.99","817.94","22.24K","0.39%"
"08/16/2019","818.79","818.03","821.36","816.94","27.30K","0.09%"
"08/15/2019","818.03","816.15","818.03","808.19","24.80K","0.14%"
"08/14/2019","816.87","815.99","822.06","815.43","24.77K","0.12%"
"08/13/2019","815.90","819.35","819.37","811.85","23.70K","-0.46%"
"08/12/2019","819.64","821.15","822.66","817.93","22.10K","-0.19%"
"08/09/2019","821.19","822.14","826.69","820.90","23.88K","-0.12%"
"08/08/2019","822.17","815.87","822.39","815.45","29.09K","0.77%"
"08/07/2019","815.89","815.10","818.65","811.88","26.90K","0.12%"
"08/06/2019","814.93","817.21","817.21","809.00","30.20K","-0.28%"
"08/05/2019","817.21","816.34","818.42","813.99","28.97K","0.10%"
"08/02/2019","816.38","810.14","816.38","808.75","23.73K","0.77%"
"08/01/2019","810.14","807.64","810.14","805.90","26.15K","0.31%"
"07/31/2019","807.64","808.60","808.60","804.34","25.94K","-0.12%"
"07/30/2019","808.59","814.41","816.13","807.76","22.08K","-0.71%"
"07/29/2019","814.35","817.92","818.28","811.90","18.99K","-0.34%"
"07/26/2019","817.13","817.01","818.58","815.37","20.20K","0.02%"
"07/25/2019","816.96","813.61","816.96","811.76","25.58K","0.42%"
"07/24/2019","813.58","815.45","818.60","812.50","23.68K","-0.24%"
"07/23/2019","815.50","816.68","817.57","815.05","23.90K","-0.14%"
"07/22/2019","816.63","822.95","822.95","815.22","22.25K","-0.77%"
"07/19/2019","822.95","822.55","824.27","821.08","26.93K","0.04%"
"07/18/2019","822.64","824.02","824.18","820.08","25.28K","-0.19%"
"07/17/2019","824.17","824.48","826.43","822.86","20.61K","-0.04%"
"07/16/2019","824.49","827.36","828.54","823.16","23.56K","-0.31%"
"07/15/2019","827.08","825.43","827.08","824.24","23.88K","0.20%"
"07/12/2019","825.45","826.23","828.19","825.31","22.98K","-0.13%"
"07/11/2019","826.55","825.13","830.25","825.13","26.83K","0.17%"
"07/10/2019","825.13","823.73","827.38","823.09","25.75K","0.17%"
"07/09/2019","823.73","819.63","823.73","819.63","26.16K","0.44%"
"07/08/2019","820.14","822.06","822.06","817.05","18.60K","-0.23%"
"07/05/2019","822.06","820.13","822.63","820.04","19.02K","0.24%"
"07/04/2019","820.13","818.73","821.27","818.19","20.60K","0.19%"
"07/03/2019","818.60","816.36","818.60","815.54","19.99K","0.27%"
"07/02/2019","816.36","817.66","819.55","814.57","21.80K","-0.16%"
"07/01/2019","817.63","810.97","817.67","810.97","20.34K","0.83%"
"06/28/2019","810.87","809.47","810.87","806.00","17.99K","0.17%"
"06/27/2019","809.47","814.15","816.15","807.93","20.18K","-0.55%"
"06/26/2019","813.93","812.71","815.86","812.21","22.93K","0.15%"
"06/25/2019","812.71","815.42","815.69","812.15","25.84K","-0.32%"
"06/24/2019","815.29","815.55","817.14","813.78","25.39K","-0.03%"
"06/21/2019","815.50","816.31","816.97","813.05","19.50K","-0.09%"
"06/20/2019","816.26","813.53","816.26","813.17","21.85K","0.34%"
"06/19/2019","813.50","811.88","817.00","811.01","22.22K","0.21%"
"06/18/2019","811.83","812.60","816.43","809.29","20.76K","-0.09%"
"06/17/2019","812.60","815.45","815.76","810.56","19.20K","-0.35%"
"06/14/2019","815.42","815.60","818.12","814.30","25.26K","-0.02%"
"06/13/2019","815.60","814.63","817.75","814.31","21.65K","0.12%"
"06/12/2019","814.63","816.80","817.27","814.46","22.55K","-0.27%"
"06/11/2019","816.80","818.24","818.31","815.90","22.67K","-0.18%"
"06/10/2019","818.24","814.54","818.24","813.70","19.11K","0.43%"
"06/07/2019","814.73","807.90","814.73","807.90","13.49K","0.84%"
"06/06/2019","807.92","810.32","811.10","804.58","16.55K","-0.29%"
"06/05/2019","810.29","805.44","812.06","805.13","16.91K","0.65%"
"06/04/2019","805.07","802.19","807.23","802.19","18.41K","0.37%"
"06/03/2019","802.08","814.30","814.51","801.73","23.22K","-1.51%"
"05/31/2019","814.37","821.46","823.59","814.21","20.09K","-0.87%"
"05/30/2019","821.49","822.64","823.36","819.36","26.08K","-0.03%"
"05/29/2019","821.72","820.08","823.13","819.89","23.58K","0.21%"
"05/28/2019","820.00","818.70","821.29","816.74","22.36K","0.16%"
"05/27/2019","818.68","819.61","821.54","816.52","17.18K","-0.11%"
"05/24/2019","819.61","823.32","823.36","817.83","21.77K","-0.45%"
"05/23/2019","823.32","822.81","823.32","818.57","20.50K","0.06%"
"05/22/2019","822.81","822.99","825.58","821.03","22.99K","-0.01%"
"05/21/2019","822.90","821.09","822.93","819.52","21.09K","0.22%"
"05/20/2019","821.13","818.64","821.45","817.86","21.60K","0.29%"
"05/17/2019","818.72","816.83","819.65","815.33","20.88K","0.24%"
"05/16/2019","816.79","819.45","821.58","816.63","23.37K","-0.33%"
"05/15/2019","819.53","814.46","819.53","813.04","23.07K","0.62%"
"05/14/2019","814.46","813.99","814.69","809.11","23.89K","0.06%"
"05/13/2019","814.01","812.96","816.81","812.78","24.31K","0.13%"
"05/10/2019","812.94","810.20","813.96","809.38","21.81K","0.34%"
"05/09/2019","810.20","814.05","816.33","809.93","21.22K","-0.48%"
"05/08/2019","814.13","814.15","814.20","810.73","28.17K","-0.02%"
"05/07/2019","814.28","813.14","817.61","811.96","23.12K","0.13%"
"05/06/2019","813.21","819.41","819.41","809.32","28.08K","-0.81%"
"05/03/2019","819.84","823.80","824.62","818.84","24.27K","-0.47%"
"05/02/2019","823.75","826.04","828.10","823.09","24.22K","-0.28%"
"04/26/2019","826.05","825.64","827.67","823.12","25.68K","0.05%"
"04/25/2019","825.67","827.46","828.38","823.80","24.81K","-0.20%"
"04/24/2019","827.29","821.72","827.31","821.39","24.28K","0.68%"
"04/23/2019","821.74","820.35","823.01","819.42","23.43K","0.17%"
"04/22/2019","820.36","828.98","828.98","819.79","28.75K","-1.04%"
"04/19/2019","828.98","826.32","830.12","825.46","19.75K","0.32%"
"04/18/2019","826.32","831.93","832.34","820.97","32.24K","-0.67%"
"04/17/2019","831.89","839.88","842.53","831.47","33.04K","-0.95%"
"04/16/2019","839.88","843.20","843.20","837.45","26.19K","-0.39%"
"04/12/2019","843.20","840.27","843.40","838.38","30.53K","0.35%"
"04/11/2019","840.29","836.15","840.55","836.15","32.36K","0.50%"
"04/10/2019","836.15","837.47","838.20","832.87","30.56K","-0.19%"
"04/09/2019","837.77","843.68","846.32","837.67","33.22K","-0.70%"
"04/08/2019","843.70","844.53","846.35","842.93","31.58K","-0.08%"
"04/05/2019","844.41","842.41","845.48","841.01","30.18K","0.24%"
"04/04/2019","842.35","834.29","842.70","833.31","37.59K","0.96%"
"04/03/2019","834.32","833.14","834.52","830.77","30.07K","0.14%"
"04/02/2019","833.13","833.35","840.08","831.14","32.55K","-0.02%"
"04/01/2019","833.31","834.03","836.60","832.66","31.45K","-0.08%"
"03/29/2019","833.98","831.89","837.63","831.71","25.33K","0.25%"
"03/28/2019","831.89","829.96","833.87","827.76","25.08K","0.21%"
"03/27/2019","830.12","822.88","832.40","822.88","23.27K","0.88%"
"03/26/2019","822.84","823.24","827.48","822.74","26.68K","-0.05%"
"03/25/2019","823.28","834.87","834.87","820.40","35.79K","-1.40%"
"03/22/2019","834.93","838.05","840.94","832.27","35.53K","-0.37%"
"03/21/2019","838.05","847.67","850.61","838.05","43.78K","-1.11%"
"03/20/2019","847.48","844.39","847.48","839.69","37.87K","0.36%"
"03/19/2019","844.40","845.53","848.51","842.21","52.58K","-0.13%"
"03/18/2019","845.46","838.62","845.56","838.05","39.93K","0.82%"
"03/15/2019","838.62","840.26","842.39","836.35","46.50K","-0.20%"
"03/14/2019","840.26","835.53","840.88","834.70","45.75K","0.57%"
"03/13/2019","835.53","831.97","835.98","831.87","40.95K","0.43%"
"03/12/2019","831.97","827.35","832.84","827.35","34.39K","0.57%"
"03/11/2019","827.25","822.19","827.27","820.32","33.09K","0.62%"
"03/08/2019","822.19","825.86","825.86","819.33","38.79K","-0.45%"
"03/07/2019","825.87","826.04","830.50","825.87","44.98K","-0.02%"
"03/06/2019","826.04","815.64","826.04","815.35","52.44K","1.27%"
"03/05/2019","815.66","812.57","816.89","810.92","51.99K","0.38%"
"03/04/2019","812.58","803.13","813.79","802.97","37.65K","1.17%"
"03/01/2019","803.18","791.29","803.35","791.29","30.25K","1.51%"
"02/28/2019","791.24","795.39","798.28","789.84","31.72K","-0.52%"
"02/27/2019","795.39","793.74","797.12","793.01","39.35K","0.21%"
"02/26/2019","793.70","792.88","795.74","790.81","47.97K","0.19%"
"02/25/2019","792.23","788.22","792.82","788.22","47.30K","0.51%"
"02/22/2019","788.21","790.01","790.87","786.77","40.76K","-0.23%"
"02/21/2019","790.01","791.28","792.70","788.28","26.93K","-0.16%"
"02/20/2019","791.25","791.78","792.58","788.26","27.86K","-0.06%"
"02/19/2019","791.70","798.47","799.76","791.70","30.81K","-0.85%"
"02/18/2019","798.47","796.36","799.37","795.22","37.02K","0.26%"
"02/15/2019","796.38","797.15","797.78","793.80","24.88K","-0.10%"
"02/14/2019","797.15","795.83","797.55","794.18","29.11K","0.17%"
"02/13/2019","795.76","789.38","795.76","788.45","31.47K","0.81%"
"02/12/2019","789.38","785.01","789.38","784.43","27.83K","0.56%"
"02/11/2019","785.01","779.31","785.13","778.88","19.13K","0.78%"
"02/01/2019","778.93","771.07","778.93","770.65","12.59K","1.02%"
"01/31/2019","771.07","770.33","772.83","769.30","17.22K","0.10%"
"01/30/2019","770.33","767.88","772.48","767.57","20.26K","0.32%"
"01/29/2019","767.88","768.04","769.33","764.70","18.27K","-0.02%"
"01/28/2019","768.04","773.15","777.15","767.28","33.63K","-0.66%"
"01/25/2019","773.14","771.86","774.69","770.16","16.67K","0.17%"
"01/24/2019","771.86","771.75","774.39","769.90","17.27K","0.07%"
"01/23/2019","771.34","768.44","771.52","766.63","17.64K","0.38%"
"01/22/2019","768.45","769.66","774.21","767.65","21.52K","-0.16%"
"01/21/2019","769.66","768.02","772.96","768.02","19.24K","0.11%"
"01/18/2019","768.83","768.50","769.24","766.14","18.63K","0.04%"
"01/17/2019","768.50","769.79","770.93","765.28","15.62K","-0.17%"
"01/16/2019","769.79","770.87","772.88","767.74","16.69K","-0.14%"
"01/15/2019","770.87","764.56","770.87","763.64","21.61K","0.83%"
"01/14/2019","764.56","765.34","769.54","763.23","14.81K","-0.10%"
"01/11/2019","765.34","763.25","765.92","763.25","17.58K","0.28%"
"01/10/2019","763.22","763.32","767.29","762.63","19.80K","-0.02%"
"01/09/2019","763.35","759.91","764.88","759.85","24.70K","0.45%"
